image_path,specialty,dataset_source,split
med_routing_data/images/dermatology_1431.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1432.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1433.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1434.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1435.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1436.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1437.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1438.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1439.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1440.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1441.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1442.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1443.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1444.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1445.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1446.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1447.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1448.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1449.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1450.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1451.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1452.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1453.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1454.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1455.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1456.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1457.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1458.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1459.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1460.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1461.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1462.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1463.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1464.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1465.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1466.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1467.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1468.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1469.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1470.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1471.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1472.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1473.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1474.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1475.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1476.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1477.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1478.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1479.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1480.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1481.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1482.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1483.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1484.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1485.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1486.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1487.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1488.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1489.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1490.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1491.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1492.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1493.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1494.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1495.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1496.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1497.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1498.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1499.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1500.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1501.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1502.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1503.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1504.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1505.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1506.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1507.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1508.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1509.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1510.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1511.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1512.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1513.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1514.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1515.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1516.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1517.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1518.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1519.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1520.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1521.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1522.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1523.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1524.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1525.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1526.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1527.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1528.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1529.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1530.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1531.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1532.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1533.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1534.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1535.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1536.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1537.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1538.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1539.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1540.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1541.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1542.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1543.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1544.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1545.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1546.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1547.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1548.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1549.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1550.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1551.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1552.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1553.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1554.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1555.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1556.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1557.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1558.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1559.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1560.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1561.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1562.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1563.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1564.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1565.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1566.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1567.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1568.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1569.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1570.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1571.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1572.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1573.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1574.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1575.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1576.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1577.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1578.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1579.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1580.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1581.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1582.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1583.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1584.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1585.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1586.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1587.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1588.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1589.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1590.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1591.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1592.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1593.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1594.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1595.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1596.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1597.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1598.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1599.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1600.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1601.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1602.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1603.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1604.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1605.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1606.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1607.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1608.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1609.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1610.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1611.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1612.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1613.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1614.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1615.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1616.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1617.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1618.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1619.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1620.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1621.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1622.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1623.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1624.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1625.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1626.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1627.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1628.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1629.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1630.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1631.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1632.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1633.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1634.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1635.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1636.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1637.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1638.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1639.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1640.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1641.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1642.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1643.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1644.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1645.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1646.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1647.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1648.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1649.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1650.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1651.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1652.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1653.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1654.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1655.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1656.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1657.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1658.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1659.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1660.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1661.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1662.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1663.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1664.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1665.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1666.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1667.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1668.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1669.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1670.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1671.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1672.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1673.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1674.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1675.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1676.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1677.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1678.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1679.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1680.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1681.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1682.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1683.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1684.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1685.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1686.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1687.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1688.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1689.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1690.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1691.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1692.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1693.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1694.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1695.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1696.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1697.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1698.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1699.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1700.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1701.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1702.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1703.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1704.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1705.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1706.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1707.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1708.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1709.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1710.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1711.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1712.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1713.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1714.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1715.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1716.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1717.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1718.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1719.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1720.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1721.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1722.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1723.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1724.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1725.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1726.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1727.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1728.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1729.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1730.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1731.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1732.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1733.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1734.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1735.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1736.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1737.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1738.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1739.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1740.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1741.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1742.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1743.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1744.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1745.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1746.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1747.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1748.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1749.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1750.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1751.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1752.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1753.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1754.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1755.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1756.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1757.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1758.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1759.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1760.jpg,dermatology,Skin-Lesion-Dataset,train
med_routing_data/images/dermatology_1761.jpg,dermatology,Skin-Lesion-Dataset,test
med_routing_data/images/dermatology_1762.jpg,dermatology,Skin-Lesion-Dataset,train
